0.0075758, 1.4683
0.027778, 1.5045
0.078283, 1.5347
0.11869, 1.5589
0.15657, 1.5770
0.19697, 1.5831
0.39646, 1.6435
0.59848, 1.6979
0.99747, 1.7946
1.3965, 1.8792
